%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.088000000 GHz,0.540793432 / -70.810745388 ,0.310569721 / 26.958422181 ,0.310569721 / 26.958422181 ,0.570513868 / 164.645525823 
1.000537800,4.089000000 GHz,0.548007559 / -71.617895775 ,0.302397616 / 26.809135004 ,0.302397616 / 26.809135004 ,0.576467070 / 163.931642731 
1.000537800,4.090000000 GHz,0.555189938 / -72.422574006 ,0.294287796 / 26.667960719 ,0.294287796 / 26.667960719 ,0.582372022 / 163.218746090 
1.000537800,4.091000000 GHz,0.561382670 / -73.279457798 ,0.286642785 / 26.820471941 ,0.286642785 / 26.820471941 ,0.587527990 / 162.449820728 
1.000537800,4.092000000 GHz,0.566764875 / -74.177832491 ,0.279419738 / 27.220418329 ,0.279419738 / 27.220418329 ,0.592075886 / 161.637026948 
1.000537800,4.093000000 GHz,0.572132162 / -75.072143690 ,0.272295622 / 27.632674772 ,0.272295622 / 27.632674772 ,0.596599298 / 160.828047673 
1.000537800,4.094000000 GHz,0.577484440 / -75.962434795 ,0.265271104 / 28.057261255 ,0.265271104 / 28.057261255 ,0.601097070 / 160.022765619 
1.000537800,4.095000000 GHz,0.582821619 / -76.848749903 ,0.258346665 / 28.494178116 ,0.258346665 / 28.494178116 ,0.605568044 / 159.221065197 
1.000537800,4.096000000 GHz,0.588143613 / -77.731133898 ,0.251522607 / 28.943405628 ,0.251522607 / 28.943405628 ,0.610011062 / 158.422832411 
1.000537800,4.097000000 GHz,0.593450338 / -78.609632541 ,0.244799045 / 29.404903714 ,0.244799045 / 29.404903714 ,0.614424969 / 157.627954760 
1.000537800,4.098000000 GHz,0.598741705 / -79.484292551 ,0.238175911 / 29.878611813 ,0.238175911 / 29.878611813 ,0.618808610 / 156.836321149 
1.000537800,4.099000000 GHz,0.604017625 / -80.355161676 ,0.231652953 / 30.364448910 ,0.231652953 / 30.364448910 ,0.623160831 / 156.047821801 
1.000537800,4.100000000 GHz,0.609278003 / -81.222288762 ,0.225229739 / 30.862313773 ,0.225229739 / 30.862313773 ,0.627480484 / 155.262348174 
1.000537800,4.101000000 GHz,0.613558870 / -82.109477667 ,0.219726744 / 31.702723344 ,0.219726744 / 31.702723344 ,0.631034180 / 154.451784694 
1.000537800,4.102000000 GHz,0.616868402 / -83.016761948 ,0.215168528 / 32.882213734 ,0.215168528 / 32.882213734 ,0.633839988 / 153.616611160 
